filename,frame,cluster,dist_to_centroid
263healthy.npy,3,0,94.52717291118682
263healthy.npy,4,0,100.37941327430391
263healthy.npy,5,0,93.0158797739086
263healthy.npy,6,0,94.93750819386842
263healthy.npy,7,0,103.36657611189351
263healthy.npy,8,0,109.7768204006877
263healthy.npy,9,0,143.51336749296627
264healthy.npy,0,1,145.72073273407244
264healthy.npy,1,0,181.163180001819
264healthy.npy,2,0,180.16041116669217
264healthy.npy,3,0,221.03887695769558
264healthy.npy,4,0,237.17342152048204
264healthy.npy,5,0,206.29317115668644
264healthy.npy,6,0,181.64938441318304
264healthy.npy,7,0,170.6105171253327
264healthy.npy,8,0,180.059743246512
264healthy.npy,9,1,138.34850931332073
265healthy.npy,0,1,148.7470326172246
265healthy.npy,1,1,149.1268916407335
265healthy.npy,2,1,127.95605475019875
265healthy.npy,3,1,146.85205175254072
265healthy.npy,4,1,153.6352203497518
265healthy.npy,5,1,134.0458219628689
265healthy.npy,6,1,121.4773396729398
265healthy.npy,7,1,118.05527203015107
265healthy.npy,8,1,114.4226795412554
265healthy.npy,9,1,133.3496512573544
266pMI.npy,0,2,304.02638230498053
266pMI.npy,1,2,255.57589460112098
266pMI.npy,2,2,203.43975202920055
266pMI.npy,3,2,160.8257927052074
266pMI.npy,4,2,176.3630832868985
266pMI.npy,5,2,224.16765035488115
266pMI.npy,6,2,223.24457566357327
266pMI.npy,7,2,244.4091666398811
266pMI.npy,8,2,270.0686591955692
266pMI.npy,9,2,288.32696424615807
267pMI.npy,0,1,134.0154507469054
267pMI.npy,1,1,108.67756629898139
267pMI.npy,2,1,93.48512219963425
267pMI.npy,3,0,116.108979443242
267pMI.npy,4,0,88.01865505776375
267pMI.npy,5,0,113.30156649174138
267pMI.npy,6,1,117.56828346293292
267pMI.npy,7,1,107.57620372895109
267pMI.npy,8,1,102.19302533323197
267pMI.npy,9,1,129.55775530154773
268pMI.npy,0,1,161.0841801407041
268pMI.npy,1,1,134.46496127707258
268pMI.npy,2,1,110.2504816969165
268pMI.npy,3,1,141.01134817513528
268pMI.npy,4,1,152.80261655745625
268pMI.npy,5,1,110.30163316661411
268pMI.npy,6,1,98.19874967420999
268pMI.npy,7,1,98.75275474902183
268pMI.npy,8,1,99.88497637773405
268pMI.npy,9,1,111.91154148836115
269pMI.npy,0,1,76.80652594118942
269pMI.npy,1,1,81.15871409261315
269pMI.npy,2,0,125.65398009767485
269pMI.npy,3,0,131.0808974738186
269pMI.npy,4,0,131.47505693362888
269pMI.npy,5,0,118.1686318072733
269pMI.npy,6,1,113.03571690583748
269pMI.npy,7,1,103.54246000693638
269pMI.npy,8,1,109.37824747915077
269pMI.npy,9,1,86.8344335656124
26pMI.npy,0,1,166.3762456325753
26pMI.npy,1,1,183.51128311170245
26pMI.npy,2,0,225.02397028068182
26pMI.npy,3,0,229.06480244959062
26pMI.npy,4,0,226.68647098831838
26pMI.npy,5,0,219.43003482523397
26pMI.npy,6,1,179.82272188638535
26pMI.npy,7,1,187.90103857672196
26pMI.npy,8,1,184.24560924523524
26pMI.npy,9,1,179.01585457460868
270pMI.npy,0,2,166.77076451637717
270pMI.npy,1,1,146.32838268409478
270pMI.npy,2,1,139.95019137117748
270pMI.npy,3,0,109.93856507949923
270pMI.npy,4,0,106.60253733233243
270pMI.npy,5,0,130.10067833245134
270pMI.npy,6,1,160.7876355415194
270pMI.npy,7,2,158.87294242850226
270pMI.npy,8,1,160.47870621648585
270pMI.npy,9,2,160.21165041362522
271pMI.npy,0,2,130.95829924165642
271pMI.npy,1,2,139.3658845894225
271pMI.npy,2,0,146.8774541074165
271pMI.npy,3,0,135.01224628608136
271pMI.npy,4,0,146.85003252202586
271pMI.npy,5,2,151.90973698814085
271pMI.npy,6,2,134.18992693112668
271pMI.npy,7,2,132.0429617214595
271pMI.npy,8,2,143.87910714528888
271pMI.npy,9,2,133.84145786975967
272healthy.npy,0,1,160.8016538043801
272healthy.npy,1,0,135.61547123285004
272healthy.npy,2,0,99.73897111542979
272healthy.npy,3,0,107.29456064378358
272healthy.npy,4,0,112.43839236495772
272healthy.npy,5,0,102.77541675435185
272healthy.npy,6,0,104.66752799948371
272healthy.npy,7,0,110.13279501202183
272healthy.npy,8,0,113.97327207517908
272healthy.npy,9,0,149.34727660477012
273healthy.npy,0,1,158.86153960724528
273healthy.npy,1,0,141.87032898644216
273healthy.npy,2,0,108.72362016929513
273healthy.npy,3,0,128.54146868785898
273healthy.npy,4,0,136.7760566881984
273healthy.npy,5,0,119.2116321179723
273healthy.npy,6,0,120.29728050025943
273healthy.npy,7,0,124.318917042392
273healthy.npy,8,0,128.9309453389106
273healthy.npy,9,0,149.19729456999326
274healthy.npy,0,1,233.99821975053692
274healthy.npy,1,1,190.59925433994917
274healthy.npy,2,1,156.71289547239093
274healthy.npy,3,1,135.44412090452548
274healthy.npy,4,0,130.23551378716814
274healthy.npy,5,1,135.15517161913198
274healthy.npy,6,1,134.6017652570704
274healthy.npy,7,1,124.89769500142316
274healthy.npy,8,1,135.06278305188917
274healthy.npy,9,1,215.6762302923183
275pMI.npy,0,2,150.57736629504637
275pMI.npy,1,2,140.64986441639047
275pMI.npy,2,2,135.41999910325103
275pMI.npy,3,0,167.51950150469074
275pMI.npy,4,0,153.69031245344647
275pMI.npy,5,0,155.11963426114215
275pMI.npy,6,2,144.6117323441448
275pMI.npy,7,2,122.02962625710148
275pMI.npy,8,2,125.73085635022481
275pMI.npy,9,2,122.58929445846734
276healthy.npy,0,1,152.70330670116584
276healthy.npy,1,1,102.13762429197955
276healthy.npy,2,1,101.55912893574194
276healthy.npy,3,0,108.54307239571504
276healthy.npy,4,0,123.41138528457027
276healthy.npy,5,1,104.70846149758536
276healthy.npy,6,1,100.2075677927836
276healthy.npy,7,1,94.59213009572318
276healthy.npy,8,1,98.58736324583026
276healthy.npy,9,1,109.13422748620785
277pMI.npy,0,1,110.88317684233779
277pMI.npy,1,1,106.89041957078491
277pMI.npy,2,1,148.96599198918975
277pMI.npy,3,0,160.08673435965466
277pMI.npy,4,0,157.48264059699318
277pMI.npy,5,1,160.56504904055924
277pMI.npy,6,1,112.76351595119084
277pMI.npy,7,1,118.87760820402004
277pMI.npy,8,1,121.58488121094867
277pMI.npy,9,1,113.6262750536612
278pMI.npy,0,1,158.49316411678998
278pMI.npy,1,1,100.79870359321303
278pMI.npy,2,1,154.97793369154934
278pMI.npy,3,0,183.22230744671504
278pMI.npy,4,1,155.2749064852997
278pMI.npy,5,1,112.37529549133467
278pMI.npy,6,1,112.84233655033218
278pMI.npy,7,1,85.0122490437231
278pMI.npy,8,1,77.92004907433403
278pMI.npy,9,1,100.59276044706696
279pMI.npy,0,1,224.61372377558854
279pMI.npy,1,1,180.30784322476555
279pMI.npy,2,1,134.26820367864957
279pMI.npy,3,1,138.95344972688355
279pMI.npy,4,1,121.6084387497504
279pMI.npy,5,1,143.82997394248926
279pMI.npy,6,1,169.09495807775937
279pMI.npy,7,1,146.5100419006312
279pMI.npy,8,1,142.30677366348445
279pMI.npy,9,1,173.3028688202531
27healthy.npy,0,2,239.79603710164753
27healthy.npy,1,2,167.90074131286576
27healthy.npy,2,2,153.66757580488536
27healthy.npy,3,2,197.02608027618095
27healthy.npy,4,2,156.19782487685916
27healthy.npy,5,2,142.68475164854348
27healthy.npy,6,2,161.78474642384325
27healthy.npy,7,2,166.54247362387048
27healthy.npy,8,2,172.55104812689763
27healthy.npy,9,2,205.79618096442755
280pMI.npy,0,2,205.00368676597262
280pMI.npy,1,3,315.4701573197116
280pMI.npy,2,2,107.42578404345056
280pMI.npy,3,3,211.7573058336736
280pMI.npy,4,2,109.87612391672954
280pMI.npy,5,2,112.8926551633123
280pMI.npy,6,2,112.21067990133955
280pMI.npy,7,3,275.7363983899401
280pMI.npy,8,3,283.06818792691814
280pMI.npy,9,2,175.9721786530389
281healthy.npy,0,2,143.90478823182082
281healthy.npy,1,2,131.53996826227217
281healthy.npy,2,2,144.89576848302994
281healthy.npy,3,2,170.41821826759514
281healthy.npy,4,2,184.2612101750289
281healthy.npy,5,2,164.67272175392776
281healthy.npy,6,2,143.85690007126738
281healthy.npy,7,2,137.55622970853142
281healthy.npy,8,2,127.43803973979841
281healthy.npy,9,2,136.84781469446332
282healthy.npy,0,1,131.96792546481205
282healthy.npy,1,1,147.78155709758727
282healthy.npy,2,0,203.48895048559535
282healthy.npy,3,0,204.9627374393605
282healthy.npy,4,0,188.82237238015594
282healthy.npy,5,1,149.4170902023026
282healthy.npy,6,1,137.84090316001087
282healthy.npy,7,1,128.98475148961964
282healthy.npy,8,1,123.96969003069022
282healthy.npy,9,1,138.48085553507372
283healthy.npy,0,2,106.91651807445015
283healthy.npy,1,0,114.48667128945164
283healthy.npy,2,0,58.87951480204175
283healthy.npy,3,0,94.5543870205606
283healthy.npy,4,0,123.37267624498494
283healthy.npy,5,0,102.17083488227672
283healthy.npy,6,0,59.36730398053069
283healthy.npy,7,0,72.14154423053235
283healthy.npy,8,0,82.92707565381954
283healthy.npy,9,2,115.6938065049778
284healthy.npy,0,1,129.1332049738468
284healthy.npy,1,1,130.0279129854871
284healthy.npy,2,1,123.63222528211263
284healthy.npy,3,0,103.94043362082208
284healthy.npy,4,0,92.14993354386999
284healthy.npy,5,0,117.84906852441549
284healthy.npy,6,0,146.8916861409864
284healthy.npy,7,1,146.94406436731236
284healthy.npy,8,1,129.72389673315624
284healthy.npy,9,1,124.39962807152475
285pMI.npy,0,1,155.58761018005274
285pMI.npy,1,1,170.0398099490663
285pMI.npy,2,0,154.25942891781017
285pMI.npy,3,0,145.24851119980383
285pMI.npy,4,0,151.67163275843262
285pMI.npy,5,0,145.91414575368867
285pMI.npy,6,0,153.6832046654543
285pMI.npy,7,0,157.34106607266347
285pMI.npy,8,0,162.46808258655503
285pMI.npy,9,1,168.59599433520165
286healthy.npy,0,1,105.96220854674097
286healthy.npy,1,1,132.10432837889263
286healthy.npy,2,0,134.23690661439414
286healthy.npy,3,0,122.94099960779954
286healthy.npy,4,0,135.65341567244792
286healthy.npy,5,0,127.90333368313522
286healthy.npy,6,0,145.99833928547025
286healthy.npy,7,1,153.89092893814623
286healthy.npy,8,0,159.57871111844378
286healthy.npy,9,1,129.5451885242136
287healthy.npy,0,1,173.73161087561388
287healthy.npy,1,1,110.57155566582149
287healthy.npy,2,0,148.91972880046214
287healthy.npy,3,0,160.33483926401993
287healthy.npy,4,0,133.61312897333693
287healthy.npy,5,1,107.04633165835449
287healthy.npy,6,1,108.8538029844461
287healthy.npy,7,1,111.21795137258997
287healthy.npy,8,1,114.42768555559485
287healthy.npy,9,1,143.57572907787275
288healthy.npy,0,1,136.12630748771852
288healthy.npy,1,1,131.95670548098317
288healthy.npy,2,0,123.11533486457151
288healthy.npy,3,0,96.46328452477724
288healthy.npy,4,0,80.38374235376803
288healthy.npy,5,0,138.3650193502858
288healthy.npy,6,1,124.9551017301851
288healthy.npy,7,1,120.7783532039184
288healthy.npy,8,1,122.34376292791949
288healthy.npy,9,1,116.17071154422047
289healthy.npy,0,3,178.55508752567175
289healthy.npy,1,3,172.44967309273818
289healthy.npy,2,0,162.6482285293485
289healthy.npy,3,0,160.3322067237298
289healthy.npy,4,0,165.09221221708773
289healthy.npy,5,0,159.29173053523073
289healthy.npy,6,3,180.50798519745936
289healthy.npy,7,1,145.98861552544795
289healthy.npy,8,3,214.61063717955685
289healthy.npy,9,3,187.25282143104883
28pMI.npy,0,1,133.1150702613511
28pMI.npy,1,0,136.34144754303114
28pMI.npy,2,0,103.22551914975831
28pMI.npy,3,0,102.21929403893411
28pMI.npy,4,0,98.35675200054474
28pMI.npy,5,0,96.20564365439459
28pMI.npy,6,0,123.94981725879644
28pMI.npy,7,0,134.8817308213796
28pMI.npy,8,0,129.13005478053478
28pMI.npy,9,1,145.29790556762674
290pMI.npy,0,1,115.03674110440221
290pMI.npy,1,1,126.10870703156758
290pMI.npy,2,0,89.61352110551286
290pMI.npy,3,0,95.19026245806525
290pMI.npy,4,0,94.19293723249059
290pMI.npy,5,0,91.29213645418191
290pMI.npy,6,0,136.19166800975904
290pMI.npy,7,0,141.51401680656136
290pMI.npy,8,0,137.099418320541
290pMI.npy,9,1,134.44529192530052
291pMI.npy,0,2,171.5981097325122
291pMI.npy,1,0,187.43708095293078
291pMI.npy,2,0,151.55515910479323
291pMI.npy,3,0,145.45780229994142
291pMI.npy,4,0,153.45105058911602
291pMI.npy,5,0,156.5688851529863
291pMI.npy,6,0,151.52005831338326
291pMI.npy,7,0,159.9204208899439
291pMI.npy,8,0,158.12161935302473
291pMI.npy,9,0,176.5529339594759
292healthy.npy,0,3,144.35791763888346
292healthy.npy,1,1,115.16450756040491
292healthy.npy,2,0,127.21592126355335
292healthy.npy,3,0,139.28073338011134
292healthy.npy,4,0,149.1482906947542
292healthy.npy,5,3,196.46521381393455
292healthy.npy,6,0,131.9030000879623
292healthy.npy,7,3,149.30489606983602
292healthy.npy,8,0,133.74022667689718
292healthy.npy,9,0,131.55692524305792
293pMI.npy,0,2,131.03444424386944
293pMI.npy,1,2,120.20070261598806
293pMI.npy,2,2,157.62957575589414
293pMI.npy,3,0,155.15983756515746
293pMI.npy,4,0,147.5017953392481
293pMI.npy,5,2,121.29235057802043
293pMI.npy,6,2,102.0249234709308
293pMI.npy,7,2,107.78701271397722
293pMI.npy,8,2,113.853061876766
293pMI.npy,9,2,128.4422379596037
294healthy.npy,0,1,145.0448236395018
294healthy.npy,1,1,152.62183307260207
294healthy.npy,2,0,125.57609426510088
294healthy.npy,3,0,114.08228115527987
294healthy.npy,4,0,143.88372833269852
294healthy.npy,5,0,150.63034896746586
294healthy.npy,6,0,127.13731861997378
294healthy.npy,7,0,114.83000301522152
294healthy.npy,8,0,128.59140661283516
294healthy.npy,9,0,143.22371146932022
295pMI.npy,0,1,123.76295919257149
295pMI.npy,1,1,118.91887675871304
295pMI.npy,2,1,151.01503017154624
295pMI.npy,3,0,178.05699180228262
295pMI.npy,4,0,162.85929901641506
295pMI.npy,5,0,170.63291372708537
295pMI.npy,6,1,138.78294127767654
295pMI.npy,7,1,131.89898694915098
295pMI.npy,8,1,119.9426619659525
295pMI.npy,9,1,120.79360359498786
296healthy.npy,0,1,91.20973239321732
296healthy.npy,1,1,101.08609894622477
296healthy.npy,2,0,83.39178032584566
296healthy.npy,3,0,65.62014099964239
296healthy.npy,4,0,84.74156909358149
296healthy.npy,5,0,62.450428141353136
296healthy.npy,6,0,72.73452161955247
296healthy.npy,7,0,104.12973907742834
296healthy.npy,8,1,121.31364905417857
296healthy.npy,9,1,94.92263895166161
297pMI.npy,0,2,194.63990227087683
297pMI.npy,1,2,152.82652309434138
297pMI.npy,2,2,148.31134747195978
297pMI.npy,3,2,138.31097081892898
297pMI.npy,4,2,138.7524070812891
297pMI.npy,5,2,162.51444053192142
297pMI.npy,6,2,161.10121622781097
297pMI.npy,7,2,160.31276117285603
297pMI.npy,8,2,157.42367082746313
297pMI.npy,9,2,171.21004687965515
298healthy.npy,0,1,138.47763079887216
298healthy.npy,1,1,155.26744323024184
298healthy.npy,2,0,187.67565780589854
298healthy.npy,3,0,200.20750966402412
298healthy.npy,4,0,182.94205273727752
298healthy.npy,5,0,156.65822302132267
298healthy.npy,6,1,158.56913088445762
298healthy.npy,7,1,158.96289513629844
298healthy.npy,8,1,156.2330418636267
298healthy.npy,9,1,135.88927631153854
299pMI.npy,0,1,243.23272337001745
299pMI.npy,1,1,181.42120619790256
299pMI.npy,2,1,134.67219944226503
299pMI.npy,3,0,166.00424133355855
299pMI.npy,4,1,155.0111612568532
299pMI.npy,5,1,144.5526194105322
299pMI.npy,6,1,168.4104095125473
299pMI.npy,7,1,144.92361644020582
299pMI.npy,8,1,161.54571403624928
299pMI.npy,9,1,188.0068293039564
29pMI.npy,0,1,215.67661619554136
29pMI.npy,1,1,177.32291264678275
29pMI.npy,2,1,129.16303059988147
29pMI.npy,3,1,118.57615303582914
29pMI.npy,4,1,123.45668852995789
29pMI.npy,5,1,114.85812027244481
29pMI.npy,6,1,113.46647598961077
29pMI.npy,7,1,130.94655691619977
29pMI.npy,8,1,160.730646437266
29pMI.npy,9,1,203.4420791496482
2pMI.npy,0,1,118.19984105263974
2pMI.npy,1,1,127.61212887825452
2pMI.npy,2,1,149.25424307463513
2pMI.npy,3,0,135.47266646133306
2pMI.npy,4,0,130.63679955521934
2pMI.npy,5,0,135.38687088811577
2pMI.npy,6,0,146.6607276985242
2pMI.npy,7,1,159.82680470633179
2pMI.npy,8,1,141.54918341894432
2pMI.npy,9,1,118.6672152390146
300healthy.npy,0,1,108.67542493625834
300healthy.npy,1,1,129.26677034237315
300healthy.npy,2,0,134.42156989312042
300healthy.npy,3,0,133.93334358178313
300healthy.npy,4,0,133.15061697496412
300healthy.npy,5,0,116.94812438271468
300healthy.npy,6,0,132.41800685053565
300healthy.npy,7,0,142.97196306711425
300healthy.npy,8,1,140.10187424036525
300healthy.npy,9,1,121.0797991230702
301pMI.npy,0,1,95.28134047200525
301pMI.npy,1,1,77.14917489754568
301pMI.npy,2,1,108.79963822297742
301pMI.npy,3,0,134.84266373611624
301pMI.npy,4,0,126.28547336548101
301pMI.npy,5,1,87.91837395752405
301pMI.npy,6,1,60.67455890789724
301pMI.npy,7,1,55.24131476292781
301pMI.npy,8,1,54.19605883505454
301pMI.npy,9,1,58.32697148485769
302healthy.npy,0,0,116.63759695707468
302healthy.npy,1,0,94.04133516514108
302healthy.npy,2,0,102.68197596876124
302healthy.npy,3,0,135.3190274803015
302healthy.npy,4,0,132.21057252741937
302healthy.npy,5,0,105.80238542622928
302healthy.npy,6,0,91.55613075698824
302healthy.npy,7,0,91.13325530555821
302healthy.npy,8,0,88.1617732258294
302healthy.npy,9,0,87.47778126188611
303healthy.npy,0,2,106.24404013270131
303healthy.npy,1,2,88.92369834421146
303healthy.npy,2,2,94.06782241932385
303healthy.npy,3,2,152.61130572771913
303healthy.npy,4,0,166.1957411850725
303healthy.npy,5,0,161.84879482405145
303healthy.npy,6,2,100.95142624804784
303healthy.npy,7,2,85.22583089500921
303healthy.npy,8,2,81.04971882389265
303healthy.npy,9,2,94.07388816231101
304pMI.npy,0,2,212.38102408906602
304pMI.npy,1,1,167.50411733647363
304pMI.npy,2,2,125.75579086213267
304pMI.npy,3,2,98.7312398545317
304pMI.npy,4,2,118.85184487776365
304pMI.npy,5,2,177.62958622107953
304pMI.npy,6,2,155.8004634076455
304pMI.npy,7,2,148.01260444495094
304pMI.npy,8,2,149.64125381379537
304pMI.npy,9,1,152.94581240082556
305healthy.npy,0,2,95.08206280676616
305healthy.npy,1,2,90.25993518210083
305healthy.npy,2,2,152.41160244839296
305healthy.npy,3,0,153.18278056270765
305healthy.npy,4,0,155.51886298675527
305healthy.npy,5,2,135.39275056577824
305healthy.npy,6,2,109.41789334417454
305healthy.npy,7,2,113.05535366505215
305healthy.npy,8,2,122.87003649968844
305healthy.npy,9,2,94.41072436243499
306healthy.npy,0,2,108.77290991984339
306healthy.npy,1,2,147.70009031856324
306healthy.npy,2,0,133.88446226323356
306healthy.npy,3,0,151.8676551709725
306healthy.npy,4,0,164.99437388485114
306healthy.npy,5,0,150.09601275936544
306healthy.npy,6,0,148.5194903697784
306healthy.npy,7,0,155.998757275279
306healthy.npy,8,0,151.45140478625618
306healthy.npy,9,2,120.53317857900839
307healthy.npy,0,1,163.7182500439495
307healthy.npy,1,1,141.02563514229237
307healthy.npy,2,0,103.18854652810035
307healthy.npy,3,0,79.74978462205597
307healthy.npy,4,0,82.19019834122109
307healthy.npy,5,1,140.75356235478273
307healthy.npy,6,1,136.01804307939975
307healthy.npy,7,1,148.8773080500038
307healthy.npy,8,1,148.95440636311056
307healthy.npy,9,1,151.9201748988712
308healthy.npy,0,3,342.4684847522595
308healthy.npy,1,3,330.17839484521204
308healthy.npy,2,3,245.1611499241778
308healthy.npy,3,3,193.74118807622853
308healthy.npy,4,3,193.09804185852417
308healthy.npy,5,2,115.55102461095005
308healthy.npy,6,3,234.03110556683077
308healthy.npy,7,3,237.38829781767694
308healthy.npy,8,3,244.41267156031694
308healthy.npy,9,3,295.8664271416121
309pMI.npy,0,1,108.38402568212305
309pMI.npy,1,1,128.86305899605
309pMI.npy,2,0,161.857847662502
309pMI.npy,3,0,164.58668961548673
309pMI.npy,4,0,153.8239979140723
309pMI.npy,5,1,152.3535004957373
309pMI.npy,6,1,122.13557359617762
309pMI.npy,7,1,116.92478184732151
309pMI.npy,8,1,114.43390492879789
309pMI.npy,9,1,98.59489222123725
30healthy.npy,0,1,76.94202737173829
30healthy.npy,1,1,90.08062971547425
30healthy.npy,2,0,76.70429977305683
30healthy.npy,3,0,77.36957034800147
30healthy.npy,4,0,65.85293519602158
30healthy.npy,5,0,105.20018694674208
30healthy.npy,6,1,92.9431977716631
30healthy.npy,7,1,93.06954413809193
30healthy.npy,8,1,98.63494330532079
30healthy.npy,9,1,75.20917250426942
310pMI.npy,0,2,100.6436370360593
310pMI.npy,1,2,109.09798656732964
310pMI.npy,2,0,168.22724060315377
310pMI.npy,3,0,166.82170894575503
310pMI.npy,4,0,163.22591221419754
310pMI.npy,5,0,163.70225901486955
310pMI.npy,6,2,111.72675068142526
310pMI.npy,7,2,106.05328499712107
310pMI.npy,8,2,102.45788611411966
310pMI.npy,9,2,89.75089740806308
311healthy.npy,0,2,144.31925709261623
311healthy.npy,1,2,135.76299896877597
311healthy.npy,2,2,125.43443218842187
311healthy.npy,3,2,180.96900545542834
311healthy.npy,4,0,202.3507776011861
311healthy.npy,5,0,206.18895194960004
311healthy.npy,6,2,158.24129504944233
311healthy.npy,7,2,136.4390759020613
311healthy.npy,8,2,134.13886963674935
311healthy.npy,9,2,155.0767833022686
312healthy.npy,0,1,126.25388586998568
312healthy.npy,1,1,114.48904257880429
312healthy.npy,2,0,142.5795633444219
312healthy.npy,3,0,108.91380379336768
312healthy.npy,4,0,93.74656966050557
312healthy.npy,5,0,131.7632118074706
312healthy.npy,6,1,118.2864388881998
312healthy.npy,7,1,111.53815947048994
312healthy.npy,8,1,109.97871219352437
312healthy.npy,9,1,104.86579738852461
313pMI.npy,0,1,93.56104028315117
313pMI.npy,1,3,209.0790965850778
313pMI.npy,2,1,66.73375010172336
313pMI.npy,3,3,166.7584791286609
313pMI.npy,4,3,162.43131495459204
313pMI.npy,5,3,158.91813193915965
313pMI.npy,6,1,59.98983679186479
313pMI.npy,7,3,155.31529108471398
313pMI.npy,8,1,59.1564099100809
313pMI.npy,9,3,193.3571119863534
314healthy.npy,0,1,118.54179654342256
314healthy.npy,1,1,121.04974717852315
314healthy.npy,2,0,109.52717550839509
314healthy.npy,3,0,129.48294619454845
314healthy.npy,4,0,135.02095920043652
314healthy.npy,5,0,103.87546754773645
314healthy.npy,6,0,99.79045157971983
314healthy.npy,7,0,104.60979161348583
314healthy.npy,8,0,102.04324303260617
314healthy.npy,9,0,112.7938830277646
315pMI.npy,0,1,216.12975798899816
315pMI.npy,1,1,200.26734486362164
315pMI.npy,2,1,150.21112396716345
315pMI.npy,3,1,138.04598317426482
315pMI.npy,4,1,130.3178245588914
315pMI.npy,5,1,139.46849941580282
315pMI.npy,6,1,134.65986574245147
315pMI.npy,7,1,137.0245048280573
315pMI.npy,8,1,146.31091923732828
315pMI.npy,9,1,207.20336399533466
316pMI.npy,0,1,134.12382594163606
316pMI.npy,1,1,105.53665899380775
316pMI.npy,2,1,74.27172287974552
316pMI.npy,3,1,103.61603456491864
316pMI.npy,4,0,104.7594339252183
316pMI.npy,5,1,107.33393507780548
316pMI.npy,6,1,96.57487268390959
316pMI.npy,7,1,94.87955318779933
316pMI.npy,8,1,98.30721534302462
316pMI.npy,9,1,121.23112918661889
317healthy.npy,0,2,108.65277982044836
317healthy.npy,1,0,96.97820409264068
317healthy.npy,2,0,61.266446665457224
317healthy.npy,3,0,104.78767468730155
317healthy.npy,4,0,123.48839814935207
317healthy.npy,5,0,97.39908028543374
317healthy.npy,6,0,61.89306616009812
317healthy.npy,7,0,67.21586242053772
317healthy.npy,8,0,75.28094082326352
317healthy.npy,9,0,118.48483609128688
318healthy.npy,0,1,150.33200332125733
318healthy.npy,1,1,151.65167699770393
318healthy.npy,2,0,124.77927920072004
318healthy.npy,3,0,110.35390861779618
318healthy.npy,4,0,105.69824181989036
318healthy.npy,5,1,164.2897744947513
318healthy.npy,6,1,148.23901109742968
318healthy.npy,7,1,145.62584532378492
318healthy.npy,8,1,153.52046460359253
318healthy.npy,9,1,137.83062453885245
319healthy.npy,0,1,132.72691920318235
319healthy.npy,1,1,146.40708849785102
319healthy.npy,2,0,180.31983813231113
319healthy.npy,3,0,193.62813109525834
319healthy.npy,4,0,181.10872839867716
319healthy.npy,5,0,150.50629925121726
319healthy.npy,6,1,162.45246100725348
319healthy.npy,7,1,156.4684443664602
319healthy.npy,8,1,152.0254994853423
319healthy.npy,9,1,129.89698416356907
31pMI.npy,0,1,110.99564398799947
31pMI.npy,1,0,124.76518614277472
31pMI.npy,2,0,128.91792129663003
31pMI.npy,3,0,149.53702264366405
31pMI.npy,4,0,154.26082535931116
31pMI.npy,5,0,125.22960990550625
31pMI.npy,6,0,109.38635198681465
31pMI.npy,7,0,96.61154634770945
31pMI.npy,8,0,99.46130809700055
31pMI.npy,9,0,113.07104859736427
320healthy.npy,0,1,111.98177028438698
320healthy.npy,1,1,117.94688062645456
320healthy.npy,2,0,115.67406464108949
320healthy.npy,3,0,127.65484138091686
320healthy.npy,4,0,132.16173604187014
320healthy.npy,5,0,100.14289407641697
320healthy.npy,6,0,108.45840587577212
320healthy.npy,7,0,115.24805459015431
320healthy.npy,8,0,114.39998886784319
320healthy.npy,9,0,119.07642991589562
321pMI.npy,0,1,246.1108409406178
321pMI.npy,1,1,205.58002160901822
321pMI.npy,2,1,168.54686403293596
321pMI.npy,3,1,178.56235380969855
321pMI.npy,4,1,167.28300425857398
321pMI.npy,5,1,158.51527070560235
321pMI.npy,6,1,131.29540422378483
321pMI.npy,7,1,162.46030817437463
321pMI.npy,8,1,174.77442206524847
321pMI.npy,9,1,211.73687285797754
322pMI.npy,0,2,178.45585040071143
322pMI.npy,1,2,145.35993244246646
322pMI.npy,2,2,116.99545695587308
322pMI.npy,3,2,132.29118674449884
322pMI.npy,4,2,132.06144670035786
322pMI.npy,5,2,123.49398082852521
322pMI.npy,6,2,141.3693631319027
322pMI.npy,7,2,130.97386603491879
322pMI.npy,8,2,134.13639552733608
322pMI.npy,9,2,165.9714975991049
323pMI.npy,0,2,160.38603065648383
323pMI.npy,1,2,154.11003626714324
323pMI.npy,2,0,183.24231684438953
323pMI.npy,3,0,184.03251217387805
323pMI.npy,4,0,182.22291519620987
323pMI.npy,5,0,161.0580392300397
323pMI.npy,6,2,168.4018310618074
323pMI.npy,7,2,152.6084004809162
323pMI.npy,8,2,144.01950469570642
323pMI.npy,9,2,152.06411524604914
324pMI.npy,0,0,168.83130541258672
324pMI.npy,1,0,154.59203936050065
324pMI.npy,2,0,196.14006184365095
324pMI.npy,3,0,209.24741057166315
324pMI.npy,4,0,197.38185995508368
324pMI.npy,5,0,192.87918574140377
324pMI.npy,6,0,196.0429214757441
324pMI.npy,7,0,159.6509617708816
324pMI.npy,8,0,139.95670827015323
324pMI.npy,9,0,159.68859701621324
325pMI.npy,0,1,138.27590967009058
325pMI.npy,1,0,134.68783647262606
325pMI.npy,2,0,82.94470861171482
325pMI.npy,3,0,94.0474137809587
325pMI.npy,4,0,108.18728928289839
325pMI.npy,5,0,112.01073458046729
325pMI.npy,6,0,97.98670041455199
325pMI.npy,7,0,85.03813069660345
325pMI.npy,8,0,89.44016858554578
325pMI.npy,9,0,132.25853252836518
326pMI.npy,0,3,160.5724460366402
326pMI.npy,1,3,120.28782156366839
